date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2011-04-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,18.0,0.4182
2011-04-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,23.63,0.549
2011-04-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,35.0,0.8132
2011-04-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,42.88,0.9962
2011-04-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,20.27,0.4711
2011-04-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,21.48,0.4991
2011-04-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,33.3,0.7737
2011-04-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,26.12,0.607
2011-04-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,17.27,0.4014
2011-04-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,23.23,0.5397
2011-05-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,47.45,1.1025
2011-05-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Wheat,KG,actual,Retail,AFN,24.0,0.5576
2011-05-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,30.0,0.697
2011-05-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,cereals and tubers,Wheat,KG,actual,Retail,AFN,19.0,0.4414
2011-05-15,Daykundi,Nili,Nili,33.71,66.11,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,41.5,0.9642
2011-05-15,Daykundi,Nili,Nili,33.71,66.11,cereals and tubers,Wheat,KG,actual,Retail,AFN,24.25,0.5634
2011-05-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,32.0,0.7435
2011-05-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,26.25,0.6099
2011-05-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,14.5,0.3369
2011-05-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,27.0,0.6273
2011-05-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,37.18,0.8638
2011-05-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,26.0,0.6041
2011-05-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,18.0,0.4182
2011-05-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,23.63,0.549
2011-05-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,35.0,0.8132
2011-05-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,43.38,1.0078
2011-05-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,20.8,0.4833
2011-05-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,21.14,0.4912
2011-05-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,33.3,0.7737
2011-05-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,25.15,0.5843
2011-05-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,16.48,0.3828
2011-05-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,24.55,0.5704
2011-06-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,48.83,1.1344
2011-06-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Wheat,KG,actual,Retail,AFN,22.32,0.5187
2011-06-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,30.0,0.697
2011-06-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,cereals and tubers,Wheat,KG,actual,Retail,AFN,18.38,0.427
2011-06-15,Daykundi,Nili,Nili,33.71,66.11,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,37.0,0.8597
2011-06-15,Daykundi,Nili,Nili,33.71,66.11,cereals and tubers,Wheat,KG,actual,Retail,AFN,23.0,0.5344
2011-06-15,Faryab,Maymana,Maymana,35.921389,64.783611,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,33.75,0.7842
2011-06-15,Faryab,Maymana,Maymana,35.921389,64.783611,cereals and tubers,Wheat,KG,actual,Retail,AFN,22.05,0.5123
2011-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,32.0,0.7435
2011-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,27.0,0.6273
2011-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,15.04,0.3494
2011-06-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,27.53,0.6396
2011-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,37.0,0.8597
2011-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,26.0,0.6041
2011-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,18.0,0.4182
2011-06-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,23.53,0.5467
2011-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,35.0,0.8132
2011-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,37.0,0.8597
2011-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,19.43,0.4513
2011-06-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,21.1,0.4902
2011-06-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,33.3,0.7737
2011-06-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,27.6,0.6413
2011-06-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,16.52,0.3839
2011-06-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,20.55,0.4775
2011-07-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,49.0,1.1385
2011-07-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Wheat,KG,actual,Retail,AFN,23.0,0.5344
2011-07-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,30.0,0.697
2011-07-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,cereals and tubers,Wheat,KG,actual,Retail,AFN,18.5,0.4298
2011-07-15,Daykundi,Nili,Nili,33.71,66.11,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,36.0,0.8364
2011-07-15,Daykundi,Nili,Nili,33.71,66.11,cereals and tubers,Wheat,KG,actual,Retail,AFN,25.0,0.5809
2011-07-15,Faryab,Maymana,Maymana,35.921389,64.783611,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,36.25,0.8422
2011-07-15,Faryab,Maymana,Maymana,35.921389,64.783611,cereals and tubers,Wheat,KG,actual,Retail,AFN,22.14,0.5144
2011-07-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,32.0,0.7435
2011-07-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,27.0,0.6273
2011-07-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,17.75,0.4124
2011-07-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,27.65,0.6424
2011-07-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,38.5,0.8945
2011-07-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,28.5,0.6622
2011-07-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,18.38,0.4269
2011-07-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,24.55,0.5704
2011-07-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,38.13,0.8859
2011-07-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,32.38,0.7522
2011-07-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,23.05,0.5357
2011-07-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,23.28,0.5409
2011-07-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,33.3,0.7737
2011-07-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,27.93,0.6488
2011-07-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,17.45,0.4054
2011-07-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,22.6,0.5251
2011-08-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,49.0,1.1395
2011-08-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Wheat,KG,actual,Retail,AFN,23.0,0.5349
2011-08-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,30.0,0.6977
2011-08-15,Balkh,Mazar-e-Sharif,Mazar,36.725116,67.109571,cereals and tubers,Wheat,KG,actual,Retail,AFN,18.5,0.4302
2011-08-15,Daykundi,Nili,Nili,33.71,66.11,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,36.0,0.8372
2011-08-15,Daykundi,Nili,Nili,33.71,66.11,cereals and tubers,Wheat,KG,actual,Retail,AFN,26.75,0.6221
2011-08-15,Faryab,Maymana,Maymana,35.921389,64.783611,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,35.5,0.8256
2011-08-15,Faryab,Maymana,Maymana,35.921389,64.783611,cereals and tubers,Wheat,KG,actual,Retail,AFN,21.75,0.5058
2011-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Bread,KG,actual,Retail,AFN,32.0,0.7442
2011-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,27.75,0.6453
2011-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat,KG,actual,Retail,AFN,17.0,0.3953
2011-08-15,Hirat,Hirat,Hirat,34.346944,62.198333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,27.56,0.6409
2011-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Bread,KG,actual,Retail,AFN,38.5,0.8953
2011-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,28.0,0.6512
2011-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat,KG,actual,Retail,AFN,18.0,0.4186
2011-08-15,Kabul,Kabul,Kabul,34.516667,69.183333,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,23.3,0.5419
2011-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Bread,KG,actual,Retail,AFN,37.88,0.8809
2011-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,28.15,0.6547
2011-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat,KG,actual,Retail,AFN,22.61,0.5258
2011-08-15,Kandahar,Kandahar,Kandahar,31.6125,65.709444,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,21.9,0.5093
2011-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Bread,KG,actual,Retail,AFN,33.3,0.7744
2011-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,26.77,0.6227
2011-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat,KG,actual,Retail,AFN,17.55,0.4081
2011-08-15,Nangarhar,Jalalabad,Jalalabad,34.426111,70.451389,cereals and tubers,Wheat flour,KG,actual,Retail,AFN,23.8,0.5535
2011-09-15,Badakhshan,Faiz Abad,Fayzabad,37.116638,70.580022,cereals and tubers,Rice (low quality),KG,actual,Retail,AFN,49.0,1.1306
